n0,n1,1-Pi0,Effect,S0,S1,Power,Power SD,FDR,FDR SD,Accuracy,Accuracy SD,TPR,TPR SD,FPR,FPR SD,F1,F1 SD
5,15,0.25,0.5,0.5,1.0,0.00030666666666666673,0.000337573037364591,0.016666666666666666,0.08975274678557506,0.5001511111111111,0.00016859623767457492,0.00030666666666666673,0.000337573037364591,4.4444444444439546e-06,2.393406580948404e-05,0.0006129070076965053,0.000674548426271743
5,15,0.25,0.5,1.0,0.5,0.0012,0.0006613118276073197,0.34178571428571425,0.261622205084927,0.5004844444444444,0.00033463449749477974,0.0012,0.0006613118276073197,0.00023111111111109305,0.00016842040285774067,0.00239454216325118,0.0013180725613240634
5,15,0.25,0.5,1.0,1.0,0.0003599999999999999,0.0003773592452822642,0.20833333333333334,0.37929637586027726,0.500151111111111,0.0002065112916531289,0.0003599999999999999,0.0003773592452822642,5.7777777777771414e-05,0.00010712862927282331,0.0007193819725799562,0.0007538851618977664
5,15,0.25,1.0,0.5,0.5,0.045399999999999996,0.0041347309465066765,0.003955592200414115,0.007189342459030943,0.5226711111111111,0.0020797388250083063,0.045399999999999996,0.0041347309465066765,5.7777777777771414e-05,0.00010712862927282331,0.0868128623891499,0.007577573621689061
5,15,0.25,1.0,0.5,1.0,0.0077333333333333325,0.001367560683195529,0.0016666666666666668,0.008975274678557507,0.5038644444444444,0.0006841016457576951,0.0077333333333333325,0.001367560683195529,4.4444444444439546e-06,2.393406580948404e-05,0.015344117767418907,0.002695802389520823
5,15,0.25,1.0,1.0,0.5,0.005653333333333334,0.0012929896450560702,0.11089739637727254,0.08326583909810545,0.5027111111111111,0.0006687375244019195,0.005653333333333334,0.0012929896450560702,0.00023111111111109305,0.00016842040285774067,0.011232338509400419,0.0025567844255497195
5,15,0.25,1.0,1.0,1.0,0.002813333333333333,0.0007553071487076558,0.05757936507936507,0.10607860374744509,0.5013777777777778,0.0003922710073531799,0.002813333333333333,0.0007553071487076558,5.7777777777771414e-05,0.00010712862927282331,0.005608880583747959,0.0015025720205992738
5,15,0.25,1.5,0.5,0.5,0.16742666666666667,0.0068450923214291946,0.00106604540165297,0.001957301012914784,0.5836844444444443,0.0034460469390553616,0.16742666666666667,0.0068450923214291946,5.7777777777771414e-05,0.00010712862927282331,0.2867297829466365,0.010089396228881132
5,15,0.25,1.5,0.5,1.0,0.07297333333333333,0.005434392534793767,0.0001949317738791423,0.0010497397284862583,0.5364844444444444,0.002719255526294634,0.07297333333333333,0.005434392534793767,4.4444444444439546e-06,2.393406580948404e-05,0.13597120933958318,0.009474666132667016
5,15,0.25,1.5,1.0,0.5,0.01601333333333333,0.002102654407066353,0.04245519334884244,0.030689296849255535,0.5078911111111112,0.0010791606248937004,0.01601333333333333,0.002102654407066353,0.00023111111111109305,0.00016842040285774067,0.0314925675678702,0.0040795592201161085
5,15,0.25,1.5,1.0,1.0,0.01408,0.002658119636133784,0.013293066731543627,0.02494618514814678,0.5070111111111112,0.0013429744029256774,0.01408,0.002658119636133784,5.7777777777771414e-05,0.00010712862927282331,0.027751103094208918,0.005174619153972992
