n0,n1,1-Pi0,Effect,S0,S1,Power,Power SD,FDR,FDR SD,Accuracy,Accuracy SD,TPR,TPR SD,FPR,FPR SD,F1,F1 SD
5,5,0.25,0.5,0.5,0.5,0.15837333333333337,0.0039932387300981075,0.27084100675260897,0.01838507702623438,0.5693822222222221,0.002662159153398743,0.15837333333333337,0.0039932387300981075,0.0196088888888889,0.0013310795766993734,0.26022565450761304,0.006561351840450395
5,5,0.25,0.5,0.5,1.0,0.10539999999999998,0.004988252867153656,0.5147329650092082,0.02296617342151775,0.5340666666666667,0.0033255019114357734,0.10539999999999998,0.004988252867153656,0.03726666666666667,0.001662750955717882,0.17318435754189945,0.008196274839227174
5,5,0.25,0.5,1.0,0.5,0.10658666666666668,0.004525169119000478,0.5092694904849602,0.0208341119659322,0.5348577777777778,0.0030167794126669907,0.10658666666666668,0.004525169119000478,0.03687111111111112,0.0015083897063334914,0.17513418775331363,0.00743537482583056
5,5,0.25,0.5,1.0,1.0,0.09190666666666665,0.004961379736412935,0.5755658688025015,0.023445825012569952,0.5251777777777777,0.003333259258436198,0.09190666666666665,0.004961379736412935,0.041551111111111115,0.0017916624461621297,0.15109349323518728,0.008173451474467701
5,5,0.25,1.0,0.5,0.5,0.21098666666666668,0.0016580577660490468,0.028606507059545743,0.007633783453264488,0.6044577777777778,0.0011053718440327035,0.21098666666666668,0.0016580577660490468,0.002071111111111105,0.0005526859220163567,0.3466754299485157,0.0027243801611058906
5,5,0.25,1.0,0.5,1.0,0.17721333333333333,0.0040152819189801445,0.1841006752608963,0.018486565004512647,0.5819422222222221,0.0026768546126534312,0.17721333333333333,0.0040152819189801445,0.01332888888888889,0.0013384273063267124,0.2911819476393909,0.00659757134239262
5,5,0.25,1.0,1.0,0.5,0.17736000000000005,0.003266965972682707,0.1834254143646409,0.01504127980056495,0.58204,0.002177977315121801,0.17736000000000005,0.003266965972682707,0.013280000000000004,0.0010889886575609013,0.2914229378902398,0.005368001926852949
5,5,0.25,1.0,1.0,1.0,0.15837333333333337,0.0039932387300981075,0.27084100675260897,0.01838507702623438,0.5693822222222221,0.002662159153398743,0.15837333333333337,0.0039932387300981075,0.0196088888888889,0.0013310795766993734,0.26022565450761304,0.006561351840450395
5,5,0.25,1.5,0.5,0.5,0.2165466666666667,0.00043184359308537574,0.003007980356046655,0.001988230170742989,0.6081644444444444,0.00028789572872360883,0.2165466666666667,0.00043184359308537574,0.00021777777777775748,0.00014394786436178466,0.35581115127615287,0.0007095688351715042
5,5,0.25,1.5,0.5,1.0,0.20622666666666664,0.002310978628681416,0.050521792510742784,0.01063986477293468,0.6012844444444444,0.0015406524191209278,0.20622666666666664,0.002310978628681416,0.003657777777777771,0.0007703262095604587,0.3388542008982364,0.0037972044506760006
5,5,0.25,1.5,1.0,0.5,0.20601333333333333,0.0016280322137135043,0.05150399017802333,0.0074955442620327035,0.6011422222222222,0.0010853548091423284,0.20601333333333333,0.0016280322137135043,0.0037288888888888853,0.0005426774045711566,0.33850366962427436,0.0026750447152703075
5,5,0.25,1.5,1.0,1.0,0.19745333333333337,0.0025622559504381226,0.090914671577655,0.011796758519512524,0.5954355555555555,0.0017081706336254136,0.19745333333333337,0.0025622559504381226,0.006582222222222226,0.0008540853168127109,0.3244386022565451,0.0042100820743314555
5,15,0.25,0.5,0.5,0.5,0.1756,0.0037151940281318642,0.19152854511970535,0.01710494488090177,0.5808666666666668,0.0024767960187545767,0.1756,0.0037151940281318642,0.013866666666666675,0.0012383980093772918,0.28853105488005254,0.006104492323581756
5,15,0.25,0.5,0.5,1.0,0.15822666666666668,0.0034217864080363374,0.27151626764886433,0.015754081068307266,0.5692844444444444,0.00228119093869089,0.15822666666666668,0.0034217864080363374,0.019657777777777774,0.001140595469345437,0.25998466425676414,0.0056223897601648705
5,15,0.25,0.5,1.0,0.5,0.10577333333333333,0.0048526922653535556,0.5130141190914671,0.022342045420596472,0.5343155555555554,0.003235128176902365,0.10577333333333333,0.0048526922653535556,0.037142222222222215,0.0016175640884511775,0.17379778727133308,0.007973533134001894
