n0,n1,1-Pi0,Effect,S0,S1,Power,Power SD,FDR,FDR SD,Accuracy,Accuracy SD,TPR,TPR SD,FPR,FPR SD,F1,F1 SD
15,15,0.25,0.5,0.5,0.5,0.392888,0.0167748936211232,0.033832002104923965,0.00625003084779708,0.6941453333333335,0.008240082955353728,0.392888,0.0167748936211232,0.004597333333333331,0.0009253909684260158,0.5583938131883804,0.016787455767854422
15,15,0.25,0.5,0.5,1.0,0.010992,0.006187078147235575,0.03661329918684755,0.03802550696998948,0.505408,0.0030271846840110527,0.010992,0.006187078147235575,0.00017599999999999173,0.00022060925738609706,0.02165499248852897,0.012068480128524151
15,15,0.25,0.5,1.0,0.5,0.011944,0.005944818247852494,0.03734175021313248,0.03389259148716307,0.5058866666666667,0.002927182946110482,0.011944,0.005944818247852494,0.00017066666666665453,0.00016447086874783065,0.023523081821377148,0.011560273405542472
15,15,0.25,0.5,1.0,1.0,0.00104,0.0013290598180668918,0.025416666666666664,0.09064678856847483,0.5005120000000001,0.000656379294141566,0.00104,0.0013290598180668918,1.5999999999998237e-05,5.0876757408898165e-05,0.002074090250915385,0.002646172453446683
15,15,0.25,1.0,0.5,0.5,0.9958719999999999,0.001206489121376563,0.03629547725341403,0.0035420528278800323,0.9916826666666667,0.0009543872961807029,0.9958719999999999,0.001206489121376563,0.012506666666666666,0.0012635048256514293,0.9795210208150203,0.002032094170008346
15,15,0.25,1.0,0.5,1.0,0.7149599999999998,0.009914837366290985,0.0367652859244224,0.0047215394639402814,0.8529266666666666,0.004771326393735359,0.7149599999999998,0.009914837366290985,0.009106666666666674,0.0012559547054819369,0.8206818481471846,0.006294206571557016
15,15,0.25,1.0,1.0,0.5,0.714032,0.0121238515332381,0.037486218427644775,0.004965755849162211,0.852376,0.005905293444585682,0.714032,0.0121238515332381,0.00928,0.0013169662106523533,0.8197900021618181,0.007850375038560384
15,15,0.25,1.0,1.0,1.0,0.392888,0.0167748936211232,0.033832002104923965,0.00625003084779708,0.6941453333333335,0.008240082955353728,0.392888,0.0167748936211232,0.004597333333333331,0.0009253909684260158,0.5583938131883804,0.016787455767854422
15,15,0.25,1.5,0.5,0.5,1.0,0.0,0.036284095206320845,0.0035141513589280592,0.9937226666666668,0.000630817459069297,1.0,0.0,0.012554666666666664,0.001261634918138628,0.9815194749259395,0.0018228644873289593
15,15,0.25,1.5,0.5,1.0,0.9883759999999999,0.0018109179992478912,0.03678801020464961,0.004214092513219217,0.9878933333333335,0.001217648006061964,0.9883759999999999,0.0018109179992478912,0.012589333333333327,0.0014952582831515532,0.9756266297698261,0.0024090296219425305
15,15,0.25,1.5,1.0,0.5,0.988128,0.0022956515415018808,0.03744188016060291,0.004173448796125085,0.9876546666666666,0.001342150182025506,0.988128,0.0022956515415018808,0.012818666666666666,0.0014852184276320313,0.975169485937345,0.0023979407565823947
15,15,0.25,1.5,1.0,1.0,0.9096159999999999,0.006161537470469517,0.036209423583448516,0.0040790989561005535,0.9491093333333334,0.0030901351282931065,0.9096159999999999,0.006161537470469517,0.01139733333333334,0.0013341970535785813,0.9359045506229794,0.003726265431361426
